-90|0
-70|-6731
-60|-5716
-50|-4721
-45|-4231
-40|-3744
-35|-3261
-30|-2784
-25|-2310
-20|-1840
-15|-1375
-10|-911
-5 |-455
0  |0
5  |450
10 |897
15 |1340
20 |1779
25 |2214
30 |2647
35 |3077
40 |3501
45 |3923
50 |4342
55 |4757
60 |5168
65 |5577
70 |5984
75 |6385
80 |6784
85 |7179
90 |7573
95 |7962
100|8349
105|8732
110|9112
120|9866
130|10606
140|11336
150|12057
160|12763
170|13462
180|14150
190|14827
200|15496
